Unnamed: 0,id_medicine,id_disease,correlation_score
64064,-33,-4,0.549
64065,-33,-4,0.611
64066,-33,-4,0.678
64067,-33,-4,0.432
64068,-33,-4,0.564
64069,-33,-4,0.252
64070,-33,-4,0.372
64071,-33,-4,0.121
64072,-33,-4,0.277
64073,-33,-4,0.129
64074,-33,-4,0.571
64075,-33,-4,0.528
64076,-33,-4,0.271
64077,-33,-4,0.214
64078,-33,-4,0.143
64079,-33,-4,0.47
64080,-33,-5,0.362
64081,-33,-5,0.495
64082,-33,-5,0.165
64083,-33,-5,0.162
64084,-33,-5,0.134
64085,-33,-5,0.323
64086,-33,-5,0.284
64087,-33,-5,0.564
64088,-33,-5,0.199
64089,-33,-5,0.253
64090,-33,-5,0.502
64091,-33,-5,0.661
64092,-33,-5,0.57
64093,-33,-5,0.519
64094,-33,-5,0.181
64095,-33,-5,0.594
64096,-33,-5,0.35
64097,-33,-5,0.366
64098,-33,-5,0.597
64099,-33,-5,0.228
64100,-33,-6,0.192
64101,-33,-6,0.588
64102,-33,-6,0.203
64103,-33,-6,0.38
64104,-33,-6,0.407
64105,-33,-6,0.451
64106,-33,-6,0.327
64107,-33,-6,0.55
64108,-33,-6,0.561
64109,-33,-6,0.209
64110,-33,-6,0.338
64111,-33,-6,0.655
64112,-33,-6,0.15
64113,-33,-6,0.61
64114,-33,-6,0.624
64115,-33,-6,0.41
64116,-33,-6,0.204
64117,-33,-6,0.184
64118,-33,-6,0.518
64119,-33,-6,0.519
64120,-33,-7,0.35
64121,-33,-7,0.27
64122,-33,-7,0.331
64123,-33,-7,0.502
64124,-33,-7,0.149
64125,-33,-7,0.285
64126,-33,-7,0.423
64127,-33,-7,0.459
64128,-33,-7,0.451
64129,-33,-7,0.664
64130,-33,-7,0.255
64131,-33,-7,0.592
64132,-33,-7,0.433
64133,-33,-7,0.399
64134,-33,-7,0.598
64135,-33,-7,0.367
64136,-33,-7,0.219
64137,-33,-7,0.144
64138,-33,-7,0.459
64139,-33,-7,0.529
64140,-33,-8,0.415
64141,-33,-8,0.624
64142,-33,-8,0.416
64143,-33,-8,0.662
64144,-33,-8,0.468
64145,-33,-8,0.118
64146,-33,-8,0.689
64147,-33,-8,0.214
64148,-33,-8,0.319
64149,-33,-8,0.681
64150,-33,-8,0.332
64151,-33,-8,0.231
64152,-33,-8,0.646
64153,-33,-8,0.536
64154,-33,-8,0.639
64155,-33,-8,0.667
64156,-33,-8,0.316
64157,-33,-8,0.545
64158,-33,-8,0.651
64159,-33,-8,0.309
64160,-33,-9,0.529
64161,-33,-9,0.407
64162,-33,-9,0.48
64163,-33,-9,0.557
64164,-33,-9,0.675
64165,-33,-9,0.491
64166,-33,-9,0.212
64167,-33,-9,0.665
64168,-33,-9,0.134
64169,-33,-9,0.383
64170,-33,-9,0.147
64171,-33,-9,0.372
64172,-33,-9,0.332
64173,-33,-9,0.117
64174,-33,-9,0.371
64175,-33,-9,0.371
64176,-33,-9,0.343
64177,-33,-9,0.63
64178,-33,-9,0.483
64179,-33,-9,0.562
64180,-33,-10,0.536
64181,-33,-10,0.689
64182,-33,-10,0.397
64183,-33,-10,0.532
64184,-33,-10,0.329
64185,-33,-10,0.657
64186,-33,-10,0.269
64187,-33,-10,0.335
64188,-33,-10,0.207
64189,-33,-10,0.135
64190,-33,-10,0.443
64191,-33,-10,0.165
64192,-33,-10,0.287
64193,-33,-10,0.226
64194,-33,-10,0.38
64195,-33,-10,0.586
64196,-33,-10,0.104
64197,-33,-10,0.249
64198,-33,-10,0.545
64199,-33,-10,0.626
64200,-33,-11,0.126
64201,-33,-11,0.231
64202,-33,-11,0.153
64203,-33,-11,0.212
64204,-33,-11,0.61
64205,-33,-11,0.154
64206,-33,-11,0.349
64207,-33,-11,0.205
64208,-33,-11,0.37
64209,-33,-11,0.252
64210,-33,-11,0.379
64211,-33,-11,0.688
64212,-33,-11,0.44
64213,-33,-11,0.227
64214,-33,-11,0.426
64215,-33,-11,0.654
64216,-33,-11,0.698
64217,-33,-11,0.242
64218,-33,-11,0.214
64219,-33,-11,0.177
64220,-33,-12,0.606
64221,-33,-12,0.262
64222,-33,-12,0.358
64223,-33,-12,0.189
64224,-33,-12,0.592
64225,-33,-12,0.482
64226,-33,-12,0.264
64227,-33,-12,0.288
64228,-33,-12,0.34
64229,-33,-12,0.368
64230,-33,-12,0.188
64231,-33,-12,0.107
64232,-33,-12,0.577
64233,-33,-12,0.113
64234,-33,-12,0.553
64235,-33,-12,0.34
64236,-33,-12,0.346
64237,-33,-12,0.185
64238,-33,-12,0.406
64239,-33,-12,0.377
64240,-33,-13,0.507
64241,-33,-13,0.341
64242,-33,-13,0.12
64243,-33,-13,0.662
64244,-33,-13,0.238
64245,-33,-13,0.425
64246,-33,-13,0.463
64247,-33,-13,0.489
64248,-33,-13,0.665
64249,-33,-13,0.683
64250,-33,-13,0.36
64251,-33,-13,0.256
64252,-33,-13,0.381
64253,-33,-13,0.217
64254,-33,-13,0.45
64255,-33,-13,0.416
64256,-33,-13,0.417
64257,-33,-13,0.636
64258,-33,-13,0.324
64259,-33,-13,0.278
64260,-33,-14,0.279
64261,-33,-14,0.24
64262,-33,-14,0.421
64263,-33,-14,0.219
64264,-33,-14,0.529
64265,-33,-14,0.627
64266,-33,-14,0.24
64267,-33,-14,0.692
64268,-33,-14,0.454
64269,-33,-14,0.339
64270,-33,-14,0.347
64271,-33,-14,0.36
64272,-33,-14,0.684
64273,-33,-14,0.674
64274,-33,-14,0.5
64275,-33,-14,0.379
64276,-33,-14,0.254
64277,-33,-14,0.447
64278,-33,-14,0.429
64279,-33,-14,0.319
64280,-33,-15,0.597
64281,-33,-15,0.571
64282,-33,-15,0.493
64283,-33,-15,0.622
64284,-33,-15,0.502
64285,-33,-15,0.323
64286,-33,-15,0.11
64287,-33,-15,0.215
64288,-33,-15,0.208
64289,-33,-15,0.68
64290,-33,-15,0.569
64291,-33,-15,0.6
64292,-33,-15,0.583
64293,-33,-15,0.667
64294,-33,-15,0.267
64295,-33,-15,0.386
64296,-33,-15,0.323
64297,-33,-15,0.403
64298,-33,-15,0.566
64299,-33,-15,0.205
64300,-33,-16,0.399
64301,-33,-16,0.154
64302,-33,-16,0.27
64303,-33,-16,0.575
64304,-33,-16,0.368
64305,-33,-16,0.225
64306,-33,-16,0.141
64307,-33,-16,0.659
64308,-33,-16,0.452
64309,-33,-16,0.228
64310,-33,-16,0.552
64311,-33,-16,0.698
64312,-33,-16,0.428
64313,-33,-16,0.233
64314,-33,-16,0.693
64315,-33,-16,0.681
64316,-33,-16,0.654
64317,-33,-16,0.261
64318,-33,-16,0.124
64319,-33,-16,0.178
64320,-33,-17,0.4
64321,-33,-17,0.281
64322,-33,-17,0.691
64323,-33,-17,0.699
64324,-33,-17,0.297
64325,-33,-17,0.276
64326,-33,-17,0.21
64327,-33,-17,0.467
64328,-33,-17,0.593
64329,-33,-17,0.38
64330,-33,-17,0.623
64331,-33,-17,0.627
64332,-33,-17,0.121
64333,-33,-17,0.113
64334,-33,-17,0.282
64335,-33,-17,0.54
64336,-33,-17,0.18
64337,-33,-17,0.399
64338,-33,-17,0.644
64339,-33,-17,0.56
64340,-33,-18,0.606
64341,-33,-18,0.666
64342,-33,-18,0.114
64343,-33,-18,0.54
64344,-33,-18,0.415
64345,-33,-18,0.422
64346,-33,-18,0.682
64347,-33,-18,0.593
64348,-33,-18,0.149
64349,-33,-18,0.608
64350,-33,-18,0.68
64351,-33,-18,0.27
64352,-33,-18,0.562
64353,-33,-18,0.565
64354,-33,-18,0.678
64355,-33,-18,0.428
64356,-33,-18,0.12
64357,-33,-18,0.311
64358,-33,-18,0.327
64359,-33,-18,0.513
64360,-33,-19,0.474
64361,-33,-19,0.622
64362,-33,-19,0.636
64363,-33,-19,0.681
64364,-33,-19,0.235
64365,-33,-19,0.121
64366,-33,-19,0.152
64367,-33,-19,0.338
64368,-33,-19,0.24
64369,-33,-19,0.225
64370,-33,-19,0.25
64371,-33,-19,0.686
64372,-33,-19,0.656
64373,-33,-19,0.347
64374,-33,-19,0.374
64375,-33,-19,0.464
64376,-33,-19,0.136
64377,-33,-19,0.554
64378,-33,-19,0.332
64379,-33,-19,0.686
64380,-33,-20,0.628
64381,-33,-20,0.279
64382,-33,-20,0.355
64383,-33,-20,0.204
64384,-33,-20,0.578
64385,-33,-20,0.698
64386,-33,-20,0.15
64387,-33,-20,0.117
64388,-33,-20,0.239
64389,-33,-20,0.511
64390,-33,-20,0.291
64391,-33,-20,0.577
64392,-33,-20,0.562
64393,-33,-20,0.139
64394,-33,-20,0.458
64395,-33,-20,0.231
64396,-33,-20,0.433
64397,-33,-20,0.256
64398,-33,-20,0.598
64399,-33,-20,0.302
64400,-33,-1,0.21
64401,-33,-1,0.667
64402,-33,-1,0.512
64403,-33,-1,0.321
64404,-33,-1,0.186
64405,-33,-1,0.185
64406,-33,-1,0.211
64407,-33,-1,0.621
64408,-33,-1,0.239
64409,-33,-1,0.638
64410,-33,-1,0.451
64411,-33,-1,0.23
64412,-33,-1,0.122
64413,-33,-1,0.353
64414,-33,-1,0.158
64415,-33,-1,0.423
64416,-33,-1,0.177
64417,-33,-1,0.143
64418,-33,-1,0.286
64419,-33,-1,0.324
64420,-33,-2,0.422
64421,-33,-2,0.587
64422,-33,-2,0.109
64423,-33,-2,0.638
64424,-33,-2,0.358
64425,-33,-2,0.414
64426,-33,-2,0.206
64427,-33,-2,0.577
64428,-33,-2,0.266
64429,-33,-2,0.226
64430,-33,-2,0.264
64431,-33,-2,0.372
64432,-33,-2,0.284
64433,-33,-2,0.327
64434,-33,-2,0.274
64435,-33,-2,0.458
64436,-33,-2,0.479
64437,-33,-2,0.296
64438,-33,-2,0.119
64439,-33,-2,0.498
64440,-33,-3,0.253
64441,-33,-3,0.592
64442,-33,-3,0.427
64443,-33,-3,0.487
64444,-33,-3,0.121
64445,-33,-3,0.249
64446,-33,-3,0.224
64447,-33,-3,0.402
64448,-33,-3,0.375
64449,-33,-3,0.48
64450,-33,-3,0.213
64451,-33,-3,0.522
64452,-33,-3,0.495
64453,-33,-3,0.147
64454,-33,-3,0.444
64455,-33,-3,0.292
64456,-33,-3,0.451
64457,-33,-3,0.541
64458,-33,-3,0.282
64459,-33,-3,0.332
64460,-33,-4,0.433
64461,-33,-4,0.236
64462,-33,-4,0.176
64463,-33,-4,0.395
64464,-33,-4,0.664
64465,-33,-4,0.58
64466,-33,-4,0.19
64467,-33,-4,0.565
64468,-33,-4,0.2
64469,-33,-4,0.586
64470,-33,-4,0.677
64471,-33,-4,0.639
64472,-33,-4,0.127
64473,-33,-4,0.419
64474,-33,-4,0.521
64475,-33,-4,0.564
64476,-33,-4,0.531
64477,-33,-4,0.347
64478,-33,-4,0.601
64479,-33,-4,0.429
64480,-33,-5,0.422
64481,-33,-5,0.69
64482,-33,-5,0.239
64483,-33,-5,0.277
64484,-33,-5,0.545
64485,-33,-5,0.635
64486,-33,-5,0.578
64487,-33,-5,0.236
64488,-33,-5,0.507
64489,-33,-5,0.142
64490,-33,-5,0.374
64491,-33,-5,0.64
64492,-33,-5,0.209
64493,-33,-5,0.221
64494,-33,-5,0.401
64495,-33,-5,0.661
64496,-33,-5,0.353
64497,-33,-5,0.189
64498,-33,-5,0.664
64499,-33,-5,0.305
64500,-33,-6,0.205
64501,-33,-6,0.302
64502,-33,-6,0.35
64503,-33,-6,0.494
64504,-33,-6,0.503
64505,-33,-6,0.242
64506,-33,-6,0.439
64507,-33,-6,0.413
64508,-33,-6,0.382
64509,-33,-6,0.455
64510,-33,-6,0.573
64511,-33,-6,0.271
64512,-33,-6,0.696
64513,-33,-6,0.218
64514,-33,-6,0.362
64515,-33,-6,0.14
64516,-33,-6,0.589
64517,-33,-6,0.312
64518,-33,-6,0.389
64519,-33,-6,0.22
64520,-33,-7,0.682
64521,-33,-7,0.237
64522,-33,-7,0.536
64523,-33,-7,0.503
64524,-33,-7,0.541
64525,-33,-7,0.304
64526,-33,-7,0.143
64527,-33,-7,0.331
64528,-33,-7,0.15
64529,-33,-7,0.674
64530,-33,-7,0.449
64531,-33,-7,0.281
64532,-33,-7,0.232
64533,-33,-7,0.675
64534,-33,-7,0.494
64535,-33,-7,0.262
64536,-33,-7,0.203
64537,-33,-7,0.455
64538,-33,-7,0.224
64539,-33,-7,0.535
64540,-33,-8,0.608
64541,-33,-8,0.557
64542,-33,-8,0.512
64543,-33,-8,0.672
64544,-33,-8,0.346
64545,-33,-8,0.461
64546,-33,-8,0.161
64547,-33,-8,0.501
64548,-33,-8,0.387
64549,-33,-8,0.521
64550,-33,-8,0.202
64551,-33,-8,0.584
64552,-33,-8,0.264
64553,-33,-8,0.427
64554,-33,-8,0.219
64555,-33,-8,0.179
64556,-33,-8,0.27
64557,-33,-8,0.475
64558,-33,-8,0.521
64559,-33,-8,0.341
64560,-33,-9,0.233
64561,-33,-9,0.123
64562,-33,-9,0.591
64563,-33,-9,0.593
64564,-33,-9,0.239
64565,-33,-9,0.432
64566,-33,-9,0.271
64567,-33,-9,0.521
64568,-33,-9,0.237
64569,-33,-9,0.558
64570,-33,-9,0.463
64571,-33,-9,0.16
64572,-33,-9,0.487
64573,-33,-9,0.619
64574,-33,-9,0.535
64575,-33,-9,0.144
64576,-33,-9,0.623
64577,-33,-9,0.195
64578,-33,-9,0.327
64579,-33,-9,0.39
64580,-33,-10,0.486
64581,-33,-10,0.636
64582,-33,-10,0.687
64583,-33,-10,0.148
64584,-33,-10,0.543
64585,-33,-10,0.481
64586,-33,-10,0.377
64587,-33,-10,0.55
64588,-33,-10,0.694
64589,-33,-10,0.47
64590,-33,-10,0.522
64591,-33,-10,0.697
64592,-33,-10,0.372
64593,-33,-10,0.31
64594,-33,-10,0.54
64595,-33,-10,0.622
64596,-33,-10,0.491
64597,-33,-10,0.44
64598,-33,-10,0.645
64599,-33,-10,0.3
64600,-33,-11,0.677
64601,-33,-11,0.658
64602,-33,-11,0.204
64603,-33,-11,0.466
64604,-33,-11,0.182
64605,-33,-11,0.182
64606,-33,-11,0.373
64607,-33,-11,0.394
64608,-33,-11,0.188
64609,-33,-11,0.228
64610,-33,-11,0.642
64611,-33,-11,0.175
64612,-33,-11,0.208
64613,-33,-11,0.213
64614,-33,-11,0.653
64615,-33,-11,0.215
64616,-33,-11,0.198
64617,-33,-11,0.111
64618,-33,-11,0.688
64619,-33,-11,0.591
64620,-33,-12,0.666
64621,-33,-12,0.478
64622,-33,-12,0.59
64623,-33,-12,0.481
64624,-33,-12,0.134
64625,-33,-12,0.656
64626,-33,-12,0.527
64627,-33,-12,0.306
64628,-33,-12,0.372
64629,-33,-12,0.496
64630,-33,-12,0.45
64631,-33,-12,0.413
64632,-33,-12,0.564
64633,-33,-12,0.67
64634,-33,-12,0.52
64635,-33,-12,0.307
64636,-33,-12,0.127
64637,-33,-12,0.267
64638,-33,-12,0.662
64639,-33,-12,0.291
64640,-33,-13,0.284
64641,-33,-13,0.489
64642,-33,-13,0.417
64643,-33,-13,0.586
64644,-33,-13,0.654
64645,-33,-13,0.169
64646,-33,-13,0.306
64647,-33,-13,0.245
64648,-33,-13,0.46
64649,-33,-13,0.68
64650,-33,-13,0.27
64651,-33,-13,0.7
64652,-33,-13,0.552
64653,-33,-13,0.245
64654,-33,-13,0.665
64655,-33,-13,0.183
64656,-33,-13,0.307
64657,-33,-13,0.125
64658,-33,-13,0.44
64659,-33,-13,0.243
64660,-33,-14,0.171
64661,-33,-14,0.129
64662,-33,-14,0.531
64663,-33,-14,0.379
64664,-33,-14,0.625
64665,-33,-14,0.584
64666,-33,-14,0.24
64667,-33,-14,0.15
64668,-33,-14,0.102
64669,-33,-14,0.166
64670,-33,-14,0.447
64671,-33,-14,0.222
64672,-33,-14,0.599
64673,-33,-14,0.456
64674,-33,-14,0.274
64675,-33,-14,0.576
64676,-33,-14,0.286
64677,-33,-14,0.603
64678,-33,-14,0.658
64679,-33,-14,0.288
64680,-33,-15,0.308
64681,-33,-15,0.345
64682,-33,-15,0.346
64683,-33,-15,0.407
64684,-33,-15,0.424
64685,-33,-15,0.615
64686,-33,-15,0.149
64687,-33,-15,0.655
64688,-33,-15,0.508
64689,-33,-15,0.156
64690,-33,-15,0.186
64691,-33,-15,0.213
64692,-33,-15,0.673
64693,-33,-15,0.534
64694,-33,-15,0.671
64695,-33,-15,0.679
64696,-33,-15,0.534
64697,-33,-15,0.637
64698,-33,-15,0.194
64699,-33,-15,0.412
64700,-33,-16,0.696
64701,-33,-16,0.667
64702,-33,-16,0.331
64703,-33,-16,0.241
64704,-33,-16,0.688
64705,-33,-16,0.307
64706,-33,-16,0.204
64707,-33,-16,0.388
64708,-33,-16,0.487
64709,-33,-16,0.541
64710,-33,-16,0.512
64711,-33,-16,0.689
64712,-33,-16,0.202
64713,-33,-16,0.425
64714,-33,-16,0.178
64715,-33,-16,0.111
64716,-33,-16,0.301
64717,-33,-16,0.329
64718,-33,-16,0.674
64719,-33,-16,0.294
64720,-33,-17,0.148
64721,-33,-17,0.328
64722,-33,-17,0.506
64723,-33,-17,0.453
64724,-33,-17,0.143
64725,-33,-17,0.224
64726,-33,-17,0.355
64727,-33,-17,0.62
64728,-33,-17,0.301
64729,-33,-17,0.528
64730,-33,-17,0.685
64731,-33,-17,0.632
64732,-33,-17,0.368
64733,-33,-17,0.659
64734,-33,-17,0.334
64735,-33,-17,0.485
64736,-33,-17,0.51
64737,-33,-17,0.359
64738,-33,-17,0.254
64739,-33,-17,0.295
64740,-33,-18,0.302
64741,-33,-18,0.24
64742,-33,-18,0.136
64743,-33,-18,0.305
64744,-33,-18,0.67
64745,-33,-18,0.243
64746,-33,-18,0.24
64747,-33,-18,0.136
64748,-33,-18,0.406
64749,-33,-18,0.627
64750,-33,-18,0.413
64751,-33,-18,0.491
64752,-33,-18,0.214
64753,-33,-18,0.611
64754,-33,-18,0.327
64755,-33,-18,0.592
64756,-33,-18,0.248
64757,-33,-18,0.363
64758,-33,-18,0.329
64759,-33,-18,0.209
64760,-33,-19,0.418
64761,-33,-19,0.389
64762,-33,-19,0.614
64763,-33,-19,0.554
64764,-33,-19,0.472
64765,-33,-19,0.505
64766,-33,-19,0.572
64767,-33,-19,0.311
64768,-33,-19,0.333
64769,-33,-19,0.542
64770,-33,-19,0.271
64771,-33,-19,0.626
64772,-33,-19,0.558
64773,-33,-19,0.103
64774,-33,-19,0.254
64775,-33,-19,0.383
64776,-33,-19,0.456
64777,-33,-19,0.635
64778,-33,-19,0.424
64779,-33,-19,0.33
64780,-33,-20,0.391
64781,-33,-20,0.229
64782,-33,-20,0.174
64783,-33,-20,0.657
64784,-33,-20,0.2
64785,-33,-20,0.195
64786,-33,-20,0.171
64787,-33,-20,0.144
64788,-33,-20,0.598
64789,-33,-20,0.607
64790,-33,-20,0.652
64791,-33,-20,0.468
64792,-33,-20,0.459
64793,-33,-20,0.496
64794,-33,-20,0.675
64795,-33,-20,0.194
64796,-33,-20,0.346
64797,-33,-20,0.557
64798,-33,-20,0.437
64799,-33,-20,0.34
64800,-33,-1,0.605
64801,-33,-1,0.285
64802,-33,-1,0.195
64803,-33,-1,0.13
64804,-33,-1,0.508
64805,-33,-1,0.525
64806,-33,-1,0.376
64807,-33,-1,0.358
64808,-33,-1,0.162
64809,-33,-1,0.514
64810,-33,-1,0.477
64811,-33,-1,0.57
64812,-33,-1,0.235
64813,-33,-1,0.318
64814,-33,-1,0.323
64815,-33,-1,0.611
64816,-33,-1,0.324
64817,-33,-1,0.559
64818,-33,-1,0.12
64819,-33,-1,0.546
64820,-33,-2,0.151
64821,-33,-2,0.407
64822,-33,-2,0.469
64823,-33,-2,0.323
64824,-33,-2,0.556
64825,-33,-2,0.176
64826,-33,-2,0.101
64827,-33,-2,0.316
64828,-33,-2,0.328
64829,-33,-2,0.476
64830,-33,-2,0.437
64831,-33,-2,0.572
64832,-33,-2,0.272
64833,-33,-2,0.279
64834,-33,-2,0.321
64835,-33,-2,0.184
64836,-33,-2,0.618
64837,-33,-2,0.416
64838,-33,-2,0.699
64839,-33,-2,0.251
64840,-33,-3,0.143
64841,-33,-3,0.526
64842,-33,-3,0.421
64843,-33,-3,0.257
64844,-33,-3,0.594
64845,-33,-3,0.359
64846,-33,-3,0.644
64847,-33,-3,0.27
64848,-33,-3,0.493
64849,-33,-3,0.378
64850,-33,-3,0.353
64851,-33,-3,0.144
64852,-33,-3,0.556
64853,-33,-3,0.106
64854,-33,-3,0.193
64855,-33,-3,0.477
64856,-33,-3,0.262
64857,-33,-3,0.12
64858,-33,-3,0.342
64859,-33,-3,0.486
64860,-33,-4,0.181
64861,-33,-4,0.494
64862,-33,-4,0.568
64863,-33,-4,0.682
64864,-33,-4,0.353
64865,-33,-4,0.348
64866,-33,-4,0.231
64867,-33,-4,0.592
64868,-33,-4,0.35
64869,-33,-4,0.528
64870,-33,-4,0.612
64871,-33,-4,0.471
64872,-33,-4,0.284
64873,-33,-4,0.697
64874,-33,-4,0.17
64875,-33,-4,0.522
64876,-33,-4,0.127
64877,-33,-4,0.117
64878,-33,-4,0.266
64879,-33,-4,0.523
64880,-33,-5,0.107
64881,-33,-5,0.547
64882,-33,-5,0.107
64883,-33,-5,0.599
64884,-33,-5,0.234
64885,-33,-5,0.287
64886,-33,-5,0.186
64887,-33,-5,0.156
64888,-33,-5,0.446
64889,-33,-5,0.206
64890,-33,-5,0.462
64891,-33,-5,0.584
64892,-33,-5,0.573
64893,-33,-5,0.18
64894,-33,-5,0.294
64895,-33,-5,0.3
64896,-33,-5,0.257
64897,-33,-5,0.144
64898,-33,-5,0.462
64899,-33,-5,0.179
64900,-33,-6,0.415
64901,-33,-6,0.125
64902,-33,-6,0.122
64903,-33,-6,0.384
64904,-33,-6,0.368
64905,-33,-6,0.129
64906,-33,-6,0.242
64907,-33,-6,0.317
64908,-33,-6,0.603
64909,-33,-6,0.151
64910,-33,-6,0.245
64911,-33,-6,0.376
64912,-33,-6,0.395
64913,-33,-6,0.216
64914,-33,-6,0.545
64915,-33,-6,0.633
64916,-33,-6,0.374
64917,-33,-6,0.337
64918,-33,-6,0.103
64919,-33,-6,0.443
64920,-33,-7,0.347
64921,-33,-7,0.115
64922,-33,-7,0.162
64923,-33,-7,0.681
64924,-33,-7,0.124
64925,-33,-7,0.21
64926,-33,-7,0.252
64927,-33,-7,0.627
64928,-33,-7,0.388
64929,-33,-7,0.161
64930,-33,-7,0.53
64931,-33,-7,0.353
64932,-33,-7,0.561
64933,-33,-7,0.582
64934,-33,-7,0.135
64935,-33,-7,0.151
64936,-33,-7,0.194
64937,-33,-7,0.29
64938,-33,-7,0.417
64939,-33,-7,0.487
64940,-33,-8,0.141
64941,-33,-8,0.342
64942,-33,-8,0.685
64943,-33,-8,0.488
64944,-33,-8,0.16
64945,-33,-8,0.425
64946,-33,-8,0.454
64947,-33,-8,0.644
64948,-33,-8,0.478
64949,-33,-8,0.177
64950,-33,-8,0.234
64951,-33,-8,0.139
64952,-33,-8,0.549
64953,-33,-8,0.43
64954,-33,-8,0.669
64955,-33,-8,0.607
64956,-33,-8,0.124
64957,-33,-8,0.314
64958,-33,-8,0.517
64959,-33,-8,0.508
64960,-33,-9,0.435
64961,-33,-9,0.62
64962,-33,-9,0.413
64963,-33,-9,0.595
64964,-33,-9,0.418
64965,-33,-9,0.563
64966,-33,-9,0.411
64967,-33,-9,0.489
64968,-33,-9,0.68
64969,-33,-9,0.176
64970,-33,-9,0.467
64971,-33,-9,0.548
64972,-33,-9,0.379
64973,-33,-9,0.399
64974,-33,-9,0.541
64975,-33,-9,0.393
64976,-33,-9,0.473
64977,-33,-9,0.1
64978,-33,-9,0.349
64979,-33,-9,0.246
64980,-33,-10,0.374
64981,-33,-10,0.168
64982,-33,-10,0.681
64983,-33,-10,0.249
64984,-33,-10,0.635
64985,-33,-10,0.107
64986,-33,-10,0.541
64987,-33,-10,0.607
64988,-33,-10,0.615
64989,-33,-10,0.648
64990,-33,-10,0.522
64991,-33,-10,0.476
64992,-33,-10,0.328
64993,-33,-10,0.68
64994,-33,-10,0.179
64995,-33,-10,0.471
64996,-33,-10,0.647
64997,-33,-10,0.472
64998,-33,-10,0.515
64999,-33,-10,0.183
65000,-33,-11,0.189
65001,-33,-11,0.311
65002,-33,-11,0.596
65003,-33,-11,0.557
65004,-33,-11,0.267
65005,-33,-11,0.213
65006,-33,-11,0.637
65007,-33,-11,0.336
65008,-33,-11,0.266
65009,-33,-11,0.541
65010,-33,-11,0.548
65011,-33,-11,0.499
65012,-33,-11,0.448
65013,-33,-11,0.224
65014,-33,-11,0.487
65015,-33,-11,0.28
65016,-33,-11,0.495
65017,-33,-11,0.228
65018,-33,-11,0.503
65019,-33,-11,0.104
65020,-33,-12,0.522
65021,-33,-12,0.133
65022,-33,-12,0.598
65023,-33,-12,0.248
65024,-33,-12,0.38
65025,-33,-12,0.504
65026,-33,-12,0.517
65027,-33,-12,0.2
65028,-33,-12,0.525
65029,-33,-12,0.239
65030,-33,-12,0.518
65031,-33,-12,0.691
65032,-33,-12,0.537
65033,-33,-12,0.359
65034,-33,-12,0.426
65035,-33,-12,0.698
65036,-33,-12,0.258
65037,-33,-12,0.348
65038,-33,-12,0.65
65039,-33,-12,0.304
65040,-33,-13,0.16
65041,-33,-13,0.605
65042,-33,-13,0.161
65043,-33,-13,0.658
65044,-33,-13,0.252
65045,-33,-13,0.176
65046,-33,-13,0.136
65047,-33,-13,0.418
65048,-33,-13,0.363
65049,-33,-13,0.6
65050,-33,-13,0.287
65051,-33,-13,0.156
65052,-33,-13,0.403
65053,-33,-13,0.398
65054,-33,-13,0.374
65055,-33,-13,0.41
65056,-33,-13,0.429
65057,-33,-13,0.51
65058,-33,-13,0.381
65059,-33,-13,0.404
65060,-33,-14,0.375
65061,-33,-14,0.24
65062,-33,-14,0.462
65063,-33,-14,0.638
65064,-33,-14,0.652
65065,-33,-14,0.552
65066,-33,-14,0.312
65067,-33,-14,0.482
65068,-33,-14,0.511
65069,-33,-14,0.4
65070,-33,-14,0.354
65071,-33,-14,0.133
65072,-33,-14,0.101
65073,-33,-14,0.643
65074,-33,-14,0.646
65075,-33,-14,0.447
65076,-33,-14,0.641
65077,-33,-14,0.636
65078,-33,-14,0.41
65079,-33,-14,0.162
65080,-33,-15,0.563
65081,-33,-15,0.531
65082,-33,-15,0.398
65083,-33,-15,0.352
65084,-33,-15,0.154
65085,-33,-15,0.171
65086,-33,-15,0.521
65087,-33,-15,0.345
65088,-33,-15,0.263
65089,-33,-15,0.148
65090,-33,-15,0.138
65091,-33,-15,0.368
65092,-33,-15,0.662
65093,-33,-15,0.499
65094,-33,-15,0.242
65095,-33,-15,0.507
65096,-33,-15,0.268
65097,-33,-15,0.581
65098,-33,-15,0.49
65099,-33,-15,0.389
65100,-33,-16,0.403
65101,-33,-16,0.369
65102,-33,-16,0.239
65103,-33,-16,0.319
65104,-33,-16,0.535
65105,-33,-16,0.348
65106,-33,-16,0.165
65107,-33,-16,0.282
65108,-33,-16,0.662
65109,-33,-16,0.462
65110,-33,-16,0.171
65111,-33,-16,0.623
65112,-33,-16,0.645
65113,-33,-16,0.489
65114,-33,-16,0.646
65115,-33,-16,0.567
65116,-33,-16,0.506
65117,-33,-16,0.34
65118,-33,-16,0.199
65119,-33,-16,0.567
65120,-33,-17,0.527
65121,-33,-17,0.599
65122,-33,-17,0.546
65123,-33,-17,0.373
65124,-33,-17,0.546
65125,-33,-17,0.169
65126,-33,-17,0.69
65127,-33,-17,0.672
65128,-33,-17,0.481
65129,-33,-17,0.402
65130,-33,-17,0.623
65131,-33,-17,0.556
65132,-33,-17,0.289
65133,-33,-17,0.36
65134,-33,-17,0.506
65135,-33,-17,0.619
65136,-33,-17,0.414
65137,-33,-17,0.314
