,id_medicine,id_disease,correlation_score
60173,D031,D009,0.517
60174,D031,D009,0.25
60175,D031,D009,0.621
60176,D031,D009,0.38
60177,D031,D009,0.599
60178,D031,D009,0.306
60179,D031,D009,0.449
60180,D031,D010,0.688
60181,D031,D010,0.102
60182,D031,D010,0.674
60183,D031,D010,0.458
60184,D031,D010,0.694
60185,D031,D010,0.396
60186,D031,D010,0.509
60187,D031,D010,0.695
60188,D031,D010,0.686
60189,D031,D010,0.46
60190,D031,D010,0.439
60191,D031,D010,0.567
60192,D031,D010,0.129
60193,D031,D010,0.347
60194,D031,D010,0.522
60195,D031,D010,0.516
60196,D031,D010,0.596
60197,D031,D010,0.593
60198,D031,D010,0.354
60199,D031,D010,0.64
60200,D031,D011,0.118
60201,D031,D011,0.555
60202,D031,D011,0.537
60203,D031,D011,0.258
60204,D031,D011,0.687
60205,D031,D011,0.674
60206,D031,D011,0.223
60207,D031,D011,0.355
60208,D031,D011,0.178
60209,D031,D011,0.143
60210,D031,D011,0.374
60211,D031,D011,0.367
60212,D031,D011,0.559
60213,D031,D011,0.296
60214,D031,D011,0.658
60215,D031,D011,0.511
60216,D031,D011,0.368
60217,D031,D011,0.143
60218,D031,D011,0.332
60219,D031,D011,0.445
60220,D031,D012,0.167
60221,D031,D012,0.164
60222,D031,D012,0.422
60223,D031,D012,0.446
60224,D031,D012,0.182
60225,D031,D012,0.682
60226,D031,D012,0.115
60227,D031,D012,0.653
60228,D031,D012,0.439
60229,D031,D012,0.371
60230,D031,D012,0.116
60231,D031,D012,0.117
60232,D031,D012,0.359
60233,D031,D012,0.608
60234,D031,D012,0.443
60235,D031,D012,0.121
60236,D031,D012,0.47
60237,D031,D012,0.251
60238,D031,D012,0.606
60239,D031,D012,0.16
60240,D031,D013,0.406
60241,D031,D013,0.427
60242,D031,D013,0.231
60243,D031,D013,0.641
60244,D031,D013,0.358
60245,D031,D013,0.214
60246,D031,D013,0.648
60247,D031,D013,0.117
60248,D031,D013,0.584
60249,D031,D013,0.599
60250,D031,D013,0.479
60251,D031,D013,0.28
60252,D031,D013,0.554
60253,D031,D013,0.524
60254,D031,D013,0.264
60255,D031,D013,0.338
60256,D031,D013,0.502
60257,D031,D013,0.341
60258,D031,D013,0.341
60259,D031,D013,0.584
60260,D031,D014,0.309
60261,D031,D014,0.304
60262,D031,D014,0.325
60263,D031,D014,0.683
60264,D031,D014,0.354
60265,D031,D014,0.578
60266,D031,D014,0.36
60267,D031,D014,0.244
60268,D031,D014,0.512
60269,D031,D014,0.31
60270,D031,D014,0.39
60271,D031,D014,0.559
60272,D031,D014,0.635
60273,D031,D014,0.291
60274,D031,D014,0.223
60275,D031,D014,0.684
60276,D031,D014,0.174
60277,D031,D014,0.166
60278,D031,D014,0.487
60279,D031,D014,0.644
60280,D031,D015,0.461
60281,D031,D015,0.285
60282,D031,D015,0.55
60283,D031,D015,0.496
60284,D031,D015,0.582
60285,D031,D015,0.523
60286,D031,D015,0.495
60287,D031,D015,0.265
60288,D031,D015,0.12
60289,D031,D015,0.234
60290,D031,D015,0.58
60291,D031,D015,0.46
60292,D031,D015,0.464
60293,D031,D015,0.503
60294,D031,D015,0.662
60295,D031,D015,0.644
60296,D031,D015,0.492
60297,D031,D015,0.164
60298,D031,D015,0.227
60299,D031,D015,0.642
60300,D031,D016,0.592
60301,D031,D016,0.59
60302,D031,D016,0.696
60303,D031,D016,0.145
60304,D031,D016,0.499
60305,D031,D016,0.327
60306,D031,D016,0.529
60307,D031,D016,0.164
60308,D031,D016,0.2
60309,D031,D016,0.169
60310,D031,D016,0.556
60311,D031,D016,0.22
60312,D031,D016,0.251
60313,D031,D016,0.597
60314,D031,D016,0.554
60315,D031,D016,0.282
60316,D031,D016,0.385
60317,D031,D016,0.404
60318,D031,D016,0.139
60319,D031,D016,0.612
60320,D031,D017,0.467
60321,D031,D017,0.457
60322,D031,D017,0.249
60323,D031,D017,0.169
60324,D031,D017,0.522
60325,D031,D017,0.224
60326,D031,D017,0.266
60327,D031,D017,0.294
60328,D031,D017,0.329
60329,D031,D017,0.156
60330,D031,D017,0.14
60331,D031,D017,0.669
60332,D031,D017,0.373
60333,D031,D017,0.221
60334,D031,D017,0.266
60335,D031,D017,0.341
60336,D031,D017,0.684
60337,D031,D017,0.465
60338,D031,D017,0.535
60339,D031,D017,0.33
60340,D031,D018,0.453
60341,D031,D018,0.315
60342,D031,D018,0.546
60343,D031,D018,0.286
60344,D031,D018,0.106
60345,D031,D018,0.456
60346,D031,D018,0.359
60347,D031,D018,0.61
60348,D031,D018,0.422
60349,D031,D018,0.27
60350,D031,D018,0.196
60351,D031,D018,0.517
60352,D031,D018,0.408
60353,D031,D018,0.224
60354,D031,D018,0.653
60355,D031,D018,0.479
60356,D031,D018,0.614
60357,D031,D018,0.63
60358,D031,D018,0.397
60359,D031,D018,0.436
60360,D031,D019,0.686
60361,D031,D019,0.57
60362,D031,D019,0.682
60363,D031,D019,0.442
60364,D031,D019,0.238
60365,D031,D019,0.482
60366,D031,D019,0.53
60367,D031,D019,0.494
60368,D031,D019,0.521
60369,D031,D019,0.37
60370,D031,D019,0.207
60371,D031,D019,0.674
60372,D031,D019,0.293
60373,D031,D019,0.157
60374,D031,D019,0.482
60375,D031,D019,0.433
60376,D031,D019,0.417
60377,D031,D019,0.201
60378,D031,D019,0.326
60379,D031,D019,0.122
60380,D031,D020,0.552
60381,D031,D020,0.309
60382,D031,D020,0.12
60383,D031,D020,0.209
60384,D031,D020,0.694
60385,D031,D020,0.524
60386,D031,D020,0.304
60387,D031,D020,0.159
60388,D031,D020,0.286
60389,D031,D020,0.511
60390,D031,D020,0.12
60391,D031,D020,0.414
60392,D031,D020,0.281
60393,D031,D020,0.542
60394,D031,D020,0.192
60395,D031,D020,0.583
60396,D031,D020,0.247
60397,D031,D020,0.413
60398,D031,D020,0.383
60399,D031,D020,0.128
60400,D031,D001,0.62
60401,D031,D001,0.396
60402,D031,D001,0.467
60403,D031,D001,0.349
60404,D031,D001,0.341
60405,D031,D001,0.663
60406,D031,D001,0.697
60407,D031,D001,0.432
60408,D031,D001,0.258
60409,D031,D001,0.286
60410,D031,D001,0.559
60411,D031,D001,0.45
60412,D031,D001,0.623
60413,D031,D001,0.366
60414,D031,D001,0.193
60415,D031,D001,0.232
60416,D031,D001,0.478
60417,D031,D001,0.683
60418,D031,D001,0.653
60419,D031,D001,0.15
60420,D031,D002,0.28
60421,D031,D002,0.424
60422,D031,D002,0.693
60423,D031,D002,0.166
60424,D031,D002,0.395
60425,D031,D002,0.664
60426,D031,D002,0.245
60427,D031,D002,0.518
60428,D031,D002,0.476
60429,D031,D002,0.107
60430,D031,D002,0.405
60431,D031,D002,0.582
60432,D031,D002,0.534
60433,D031,D002,0.232
60434,D031,D002,0.4
60435,D031,D002,0.411
60436,D031,D002,0.224
60437,D031,D002,0.64
60438,D031,D002,0.517
60439,D031,D002,0.524
60440,D031,D003,0.242
60441,D031,D003,0.499
60442,D031,D003,0.33
60443,D031,D003,0.245
60444,D031,D003,0.265
60445,D031,D003,0.11
60446,D031,D003,0.115
60447,D031,D003,0.412
60448,D031,D003,0.46
60449,D031,D003,0.345
60450,D031,D003,0.235
60451,D031,D003,0.249
60452,D031,D003,0.49
60453,D031,D003,0.592
60454,D031,D003,0.495
60455,D031,D003,0.131
60456,D031,D003,0.336
60457,D031,D003,0.2
60458,D031,D003,0.6
60459,D031,D003,0.556
60460,D031,D004,0.528
60461,D031,D004,0.113
60462,D031,D004,0.604
60463,D031,D004,0.206
60464,D031,D004,0.223
60465,D031,D004,0.153
60466,D031,D004,0.691
60467,D031,D004,0.509
60468,D031,D004,0.352
60469,D031,D004,0.263
60470,D031,D004,0.185
60471,D031,D004,0.39
60472,D031,D004,0.155
60473,D031,D004,0.301
60474,D031,D004,0.636
60475,D031,D004,0.435
60476,D031,D004,0.402
60477,D031,D004,0.329
60478,D031,D004,0.148
60479,D031,D004,0.149
60480,D031,D005,0.681
60481,D031,D005,0.274
60482,D031,D005,0.443
60483,D031,D005,0.651
60484,D031,D005,0.634
60485,D031,D005,0.185
60486,D031,D005,0.281
60487,D031,D005,0.308
60488,D031,D005,0.514
60489,D031,D005,0.435
60490,D031,D005,0.667
60491,D031,D005,0.653
60492,D031,D005,0.556
60493,D031,D005,0.563
60494,D031,D005,0.105
60495,D031,D005,0.535
60496,D031,D005,0.667
60497,D031,D005,0.529
60498,D031,D005,0.135
60499,D031,D005,0.583
60500,D031,D006,0.649
60501,D031,D006,0.525
60502,D031,D006,0.262
60503,D031,D006,0.619
60504,D031,D006,0.677
60505,D031,D006,0.616
60506,D031,D006,0.385
60507,D031,D006,0.32
60508,D031,D006,0.407
60509,D031,D006,0.418
60510,D031,D006,0.361
60511,D031,D006,0.224
60512,D031,D006,0.38
60513,D031,D006,0.344
60514,D031,D006,0.541
60515,D031,D006,0.304
60516,D031,D006,0.557
60517,D031,D006,0.126
60518,D031,D006,0.173
60519,D031,D006,0.276
60520,D031,D007,0.456
60521,D031,D007,0.209
60522,D031,D007,0.626
60523,D031,D007,0.455
60524,D031,D007,0.251
60525,D031,D007,0.419
60526,D031,D007,0.219
60527,D031,D007,0.542
60528,D031,D007,0.643
60529,D031,D007,0.407
60530,D031,D007,0.212
60531,D031,D007,0.168
60532,D031,D007,0.188
60533,D031,D007,0.233
60534,D031,D007,0.294
60535,D031,D007,0.363
60536,D031,D007,0.162
60537,D031,D007,0.455
60538,D031,D007,0.154
60539,D031,D007,0.255
60540,D031,D008,0.314
60541,D031,D008,0.545
60542,D031,D008,0.471
60543,D031,D008,0.502
60544,D031,D008,0.146
60545,D031,D008,0.649
60546,D031,D008,0.389
60547,D031,D008,0.108
60548,D031,D008,0.164
60549,D031,D008,0.391
60550,D031,D008,0.431
60551,D031,D008,0.275
60552,D031,D008,0.265
60553,D031,D008,0.265
60554,D031,D008,0.24
60555,D031,D008,0.301
60556,D031,D008,0.281
60557,D031,D008,0.141
60558,D031,D008,0.665
60559,D031,D008,0.137
60560,D031,D009,0.13
60561,D031,D009,0.391
60562,D031,D009,0.106
60563,D031,D009,0.183
60564,D031,D009,0.345
60565,D031,D009,0.126
60566,D031,D009,0.46
60567,D031,D009,0.337
60568,D031,D009,0.375
60569,D031,D009,0.656
60570,D031,D009,0.398
60571,D031,D009,0.673
60572,D031,D009,0.609
60573,D031,D009,0.185
60574,D031,D009,0.626
60575,D031,D009,0.601
60576,D031,D009,0.423
60577,D031,D009,0.349
60578,D031,D009,0.135
60579,D031,D009,0.106
60580,D031,D010,0.517
60581,D031,D010,0.51
60582,D031,D010,0.549
60583,D031,D010,0.246
60584,D031,D010,0.551
60585,D031,D010,0.15
60586,D031,D010,0.241
60587,D031,D010,0.261
60588,D031,D010,0.53
60589,D031,D010,0.488
60590,D031,D010,0.416
60591,D031,D010,0.271
60592,D031,D010,0.377
60593,D031,D010,0.265
60594,D031,D010,0.191
60595,D031,D010,0.305
60596,D031,D010,0.617
60597,D031,D010,0.258
60598,D031,D010,0.167
60599,D031,D010,0.247
60600,D031,D011,0.442
60601,D031,D011,0.431
60602,D031,D011,0.623
60603,D031,D011,0.212
60604,D031,D011,0.514
60605,D031,D011,0.203
60606,D031,D011,0.564
60607,D031,D011,0.508
60608,D031,D011,0.3
60609,D031,D011,0.316
60610,D031,D011,0.419
60611,D031,D011,0.581
60612,D031,D011,0.107
60613,D031,D011,0.196
60614,D031,D011,0.667
60615,D031,D011,0.307
60616,D031,D011,0.665
60617,D031,D011,0.603
60618,D031,D011,0.17
60619,D031,D011,0.353
60620,D031,D012,0.311
60621,D031,D012,0.514
60622,D031,D012,0.669
60623,D031,D012,0.409
60624,D031,D012,0.404
60625,D031,D012,0.295
60626,D031,D012,0.699
60627,D031,D012,0.296
60628,D031,D012,0.567
60629,D031,D012,0.624
60630,D031,D012,0.158
60631,D031,D012,0.356
60632,D031,D012,0.338
60633,D031,D012,0.517
60634,D031,D012,0.612
60635,D031,D012,0.174
60636,D031,D012,0.245
60637,D031,D012,0.293
60638,D031,D012,0.558
60639,D031,D012,0.611
60640,D031,D013,0.213
60641,D031,D013,0.449
60642,D031,D013,0.689
60643,D031,D013,0.375
60644,D031,D013,0.173
60645,D031,D013,0.128
60646,D031,D013,0.322
60647,D031,D013,0.21
60648,D031,D013,0.355
60649,D031,D013,0.211
60650,D031,D013,0.557
60651,D031,D013,0.144
60652,D031,D013,0.353
60653,D031,D013,0.203
60654,D031,D013,0.184
60655,D031,D013,0.235
60656,D031,D013,0.657
60657,D031,D013,0.393
60658,D031,D013,0.61
60659,D031,D013,0.257
60660,D031,D014,0.242
60661,D031,D014,0.632
60662,D031,D014,0.183
60663,D031,D014,0.418
60664,D031,D014,0.233
60665,D031,D014,0.443
60666,D031,D014,0.416
60667,D031,D014,0.672
60668,D031,D014,0.377
60669,D031,D014,0.186
60670,D031,D014,0.583
60671,D031,D014,0.655
60672,D031,D014,0.442
60673,D031,D014,0.51
60674,D031,D014,0.2
60675,D031,D014,0.642
60676,D031,D014,0.112
60677,D031,D014,0.283
60678,D031,D014,0.473
60679,D031,D014,0.395
60680,D031,D015,0.261
60681,D031,D015,0.305
60682,D031,D015,0.234
60683,D031,D015,0.168
60684,D031,D015,0.682
60685,D031,D015,0.135
60686,D031,D015,0.57
60687,D031,D015,0.29
60688,D031,D015,0.448
60689,D031,D015,0.397
60690,D031,D015,0.12
60691,D031,D015,0.493
60692,D031,D015,0.471
60693,D031,D015,0.615
60694,D031,D015,0.218
60695,D031,D015,0.555
60696,D031,D015,0.329
60697,D031,D015,0.264
60698,D031,D015,0.543
60699,D031,D015,0.128
60700,D031,D016,0.51
60701,D031,D016,0.491
60702,D031,D016,0.482
60703,D031,D016,0.22
60704,D031,D016,0.633
60705,D031,D016,0.662
60706,D031,D016,0.288
60707,D031,D016,0.399
60708,D031,D016,0.115
60709,D031,D016,0.686
60710,D031,D016,0.354
60711,D031,D016,0.349
60712,D031,D016,0.211
60713,D031,D016,0.643
60714,D031,D016,0.207
60715,D031,D016,0.483
60716,D031,D016,0.369
60717,D031,D016,0.107
60718,D031,D016,0.338
60719,D031,D016,0.278
60720,D031,D017,0.494
60721,D031,D017,0.568
60722,D031,D017,0.641
60723,D031,D017,0.412
60724,D031,D017,0.345
60725,D031,D017,0.65
60726,D031,D017,0.308
60727,D031,D017,0.397
60728,D031,D017,0.305
60729,D031,D017,0.301
60730,D031,D017,0.47
60731,D031,D017,0.18
60732,D031,D017,0.362
60733,D031,D017,0.458
60734,D031,D017,0.612
60735,D031,D017,0.612
60736,D031,D017,0.269
60737,D031,D017,0.104
60738,D031,D017,0.659
60739,D031,D017,0.253
60740,D031,D018,0.268
60741,D031,D018,0.338
60742,D031,D018,0.277
60743,D031,D018,0.466
60744,D031,D018,0.629
60745,D031,D018,0.491
60746,D031,D018,0.262
60747,D031,D018,0.474
60748,D031,D018,0.134
60749,D031,D018,0.483
60750,D031,D018,0.122
60751,D031,D018,0.296
60752,D031,D018,0.505
60753,D031,D018,0.225
60754,D031,D018,0.468
60755,D031,D018,0.575
60756,D031,D018,0.361
60757,D031,D018,0.696
60758,D031,D018,0.53
60759,D031,D018,0.469
60760,D031,D019,0.113
60761,D031,D019,0.173
60762,D031,D019,0.124
60763,D031,D019,0.192
60764,D031,D019,0.436
60765,D031,D019,0.543
60766,D031,D019,0.179
60767,D031,D019,0.692
60768,D031,D019,0.241
60769,D031,D019,0.542
60770,D031,D019,0.66
60771,D031,D019,0.229
60772,D031,D019,0.589
60773,D031,D019,0.571
60774,D031,D019,0.162
60775,D031,D019,0.277
60776,D031,D019,0.191
60777,D031,D019,0.36
60778,D031,D019,0.463
60779,D031,D019,0.399
60780,D031,D020,0.35
60781,D031,D020,0.633
60782,D031,D020,0.129
60783,D031,D020,0.368
60784,D031,D020,0.471
60785,D031,D020,0.452
60786,D031,D020,0.355
60787,D031,D020,0.294
60788,D031,D020,0.611
60789,D031,D020,0.245
60790,D031,D020,0.692
60791,D031,D020,0.464
60792,D031,D020,0.699
60793,D031,D020,0.336
60794,D031,D020,0.208
60795,D031,D020,0.566
60796,D031,D020,0.582
60797,D031,D020,0.686
60798,D031,D020,0.573
60799,D031,D020,0.16
60800,D031,D001,0.465
60801,D031,D001,0.425
60802,D031,D001,0.19
60803,D031,D001,0.494
60804,D031,D001,0.24
60805,D031,D001,0.278
60806,D031,D001,0.558
60807,D031,D001,0.476
60808,D031,D001,0.534
60809,D031,D001,0.32
60810,D031,D001,0.402
60811,D031,D001,0.176
60812,D031,D001,0.459
60813,D031,D001,0.158
60814,D031,D001,0.22
60815,D031,D001,0.251
60816,D031,D001,0.583
60817,D031,D001,0.359
60818,D031,D001,0.53
60819,D031,D001,0.433
60820,D031,D002,0.47
60821,D031,D002,0.263
60822,D031,D002,0.551
60823,D031,D002,0.646
60824,D031,D002,0.352
60825,D031,D002,0.143
60826,D031,D002,0.408
60827,D031,D002,0.604
60828,D031,D002,0.59
60829,D031,D002,0.592
60830,D031,D002,0.675
60831,D031,D002,0.59
60832,D031,D002,0.264
60833,D031,D002,0.375
60834,D031,D002,0.615
60835,D031,D002,0.484
60836,D031,D002,0.452
60837,D031,D002,0.417
60838,D031,D002,0.584
60839,D031,D002,0.36
60840,D031,D003,0.208
60841,D031,D003,0.184
60842,D031,D003,0.536
60843,D031,D003,0.146
60844,D031,D003,0.27
60845,D031,D003,0.11
60846,D031,D003,0.2
60847,D031,D003,0.631
60848,D031,D003,0.514
60849,D031,D003,0.29
60850,D031,D003,0.105
60851,D031,D003,0.569
60852,D031,D003,0.272
60853,D031,D003,0.126
60854,D031,D003,0.285
60855,D031,D003,0.324
60856,D031,D003,0.109
60857,D031,D003,0.337
60858,D031,D003,0.295
60859,D031,D003,0.192
60860,D031,D004,0.693
60861,D031,D004,0.232
60862,D031,D004,0.445
60863,D031,D004,0.119
60864,D031,D004,0.153
60865,D031,D004,0.482
60866,D031,D004,0.215
60867,D031,D004,0.366
60868,D031,D004,0.322
60869,D031,D004,0.152
60870,D031,D004,0.63
60871,D031,D004,0.215
60872,D031,D004,0.661
60873,D031,D004,0.36
60874,D031,D004,0.374
60875,D031,D004,0.44
60876,D031,D004,0.404
60877,D031,D004,0.306
60878,D031,D004,0.51
60879,D031,D004,0.389
60880,D031,D005,0.252
60881,D031,D005,0.417
60882,D031,D005,0.546
60883,D031,D005,0.248
60884,D031,D005,0.632
60885,D031,D005,0.247
60886,D031,D005,0.147
60887,D031,D005,0.263
60888,D031,D005,0.155
60889,D031,D005,0.205
60890,D031,D005,0.444
60891,D031,D005,0.608
60892,D031,D005,0.484
60893,D031,D005,0.46
60894,D031,D005,0.141
60895,D031,D005,0.498
60896,D031,D005,0.386
60897,D031,D005,0.691
60898,D031,D005,0.109
60899,D031,D005,0.566
60900,D031,D006,0.662
60901,D031,D006,0.168
60902,D031,D006,0.652
60903,D031,D006,0.304
60904,D031,D006,0.638
60905,D031,D006,0.478
60906,D031,D006,0.541
60907,D031,D006,0.24
60908,D031,D006,0.149
60909,D031,D006,0.624
60910,D031,D006,0.404
60911,D031,D006,0.66
60912,D031,D006,0.386
60913,D031,D006,0.621
60914,D031,D006,0.569
60915,D031,D006,0.256
60916,D031,D006,0.631
60917,D031,D006,0.452
60918,D031,D006,0.305
60919,D031,D006,0.444
60920,D031,D007,0.686
60921,D031,D007,0.253
60922,D031,D007,0.304
60923,D031,D007,0.586
60924,D031,D007,0.49
60925,D031,D007,0.652
60926,D031,D007,0.317
60927,D031,D007,0.363
60928,D031,D007,0.417
60929,D031,D007,0.594
60930,D031,D007,0.154
60931,D031,D007,0.146
60932,D031,D007,0.648
60933,D031,D007,0.411
60934,D031,D007,0.503
60935,D031,D007,0.606
60936,D031,D007,0.274
60937,D031,D007,0.232
60938,D031,D007,0.469
60939,D031,D007,0.248
60940,D031,D008,0.309
60941,D031,D008,0.502
60942,D031,D008,0.582
60943,D031,D008,0.403
60944,D031,D008,0.569
60945,D031,D008,0.219
60946,D031,D008,0.629
60947,D031,D008,0.547
60948,D031,D008,0.399
60949,D031,D008,0.114
60950,D031,D008,0.296
60951,D031,D008,0.364
60952,D031,D008,0.388
60953,D031,D008,0.143
60954,D031,D008,0.44
60955,D031,D008,0.124
60956,D031,D008,0.51
60957,D031,D008,0.69
60958,D031,D008,0.389
60959,D031,D008,0.249
60960,D031,D009,0.607
60961,D031,D009,0.127
60962,D031,D009,0.286
60963,D031,D009,0.319
60964,D031,D009,0.252
60965,D031,D009,0.19
60966,D031,D009,0.651
60967,D031,D009,0.516
60968,D031,D009,0.461
60969,D031,D009,0.517
60970,D031,D009,0.162
60971,D031,D009,0.657
60972,D031,D009,0.284
60973,D031,D009,0.587
60974,D031,D009,0.226
60975,D031,D009,0.332
60976,D031,D009,0.36
60977,D031,D009,0.504
60978,D031,D009,0.515
60979,D031,D009,0.496
60980,D031,D010,0.606
60981,D031,D010,0.401
60982,D031,D010,0.401
60983,D031,D010,0.241
60984,D031,D010,0.313
60985,D031,D010,0.21
60986,D031,D010,0.559
60987,D031,D010,0.33
60988,D031,D010,0.648
60989,D031,D010,0.501
60990,D031,D010,0.405
60991,D031,D010,0.269
60992,D031,D010,0.152
60993,D031,D010,0.448
60994,D031,D010,0.391
60995,D031,D010,0.541
60996,D031,D010,0.294
60997,D031,D010,0.623
60998,D031,D010,0.112
60999,D031,D010,0.603
61000,D031,D011,0.384
61001,D031,D011,0.672
61002,D031,D011,0.376
61003,D031,D011,0.219
61004,D031,D011,0.676
61005,D031,D011,0.115
61006,D031,D011,0.582
61007,D031,D011,0.387
61008,D031,D011,0.595
61009,D031,D011,0.582
61010,D031,D011,0.395
61011,D031,D011,0.602
61012,D031,D011,0.188
61013,D031,D011,0.668
61014,D031,D011,0.574
61015,D031,D011,0.174
61016,D031,D011,0.684
61017,D031,D011,0.43
61018,D031,D011,0.485
61019,D031,D011,0.515
61020,D031,D012,0.631
61021,D031,D012,0.339
61022,D031,D012,0.21
61023,D031,D012,0.352
61024,D031,D012,0.534
61025,D031,D012,0.65
61026,D031,D012,0.476
61027,D031,D012,0.25
61028,D031,D012,0.377
61029,D031,D012,0.212
61030,D031,D012,0.288
61031,D031,D012,0.144
61032,D031,D012,0.415
61033,D031,D012,0.546
61034,D031,D012,0.691
61035,D031,D012,0.112
61036,D031,D012,0.626
61037,D031,D012,0.633
61038,D031,D012,0.161
61039,D031,D012,0.266
61040,D031,D013,0.693
61041,D031,D013,0.481
61042,D031,D013,0.229
61043,D031,D013,0.284
61044,D031,D013,0.567
61045,D031,D013,0.141
61046,D031,D013,0.568
61047,D031,D013,0.188
61048,D031,D013,0.447
61049,D031,D013,0.514
61050,D031,D013,0.473
61051,D031,D013,0.215
61052,D031,D013,0.66
61053,D031,D013,0.408
61054,D031,D013,0.35
61055,D031,D013,0.433
61056,D031,D013,0.638
61057,D031,D013,0.402
61058,D031,D013,0.113
61059,D031,D013,0.483
61060,D031,D014,0.619
61061,D031,D014,0.665
61062,D031,D014,0.534
61063,D031,D014,0.589
61064,D031,D014,0.16
61065,D031,D014,0.532
61066,D031,D014,0.578
61067,D031,D014,0.559
61068,D031,D014,0.163
61069,D031,D014,0.429
61070,D031,D014,0.417
61071,D031,D014,0.384
61072,D031,D014,0.679
61073,D031,D014,0.668
61074,D031,D014,0.237
61075,D031,D014,0.406
61076,D031,D014,0.222
61077,D031,D014,0.567
61078,D031,D014,0.535
61079,D031,D014,0.408
61080,D031,D015,0.358
61081,D031,D015,0.362
61082,D031,D015,0.441
61083,D031,D015,0.521
61084,D031,D015,0.659
61085,D031,D015,0.537
61086,D031,D015,0.511
61087,D031,D015,0.621
61088,D031,D015,0.3
61089,D031,D015,0.153
61090,D031,D015,0.116
61091,D031,D015,0.455
61092,D031,D015,0.282
61093,D031,D015,0.135
61094,D031,D015,0.327
61095,D031,D015,0.343
61096,D031,D015,0.159
61097,D031,D015,0.214
61098,D031,D015,0.426
61099,D031,D015,0.319
61100,D031,D016,0.114
61101,D031,D016,0.265
61102,D031,D016,0.514
61103,D031,D016,0.296
61104,D031,D016,0.423
61105,D031,D016,0.111
61106,D031,D016,0.225
61107,D031,D016,0.571
61108,D031,D016,0.25
61109,D031,D016,0.362
61110,D031,D016,0.224
61111,D031,D016,0.276
61112,D031,D016,0.698
61113,D031,D016,0.342
61114,D031,D016,0.694
61115,D031,D016,0.224
61116,D031,D016,0.324
61117,D031,D016,0.503
61118,D031,D016,0.464
61119,D031,D016,0.69
61120,D031,D017,0.246
61121,D031,D017,0.518
61122,D031,D017,0.555
61123,D031,D017,0.605
61124,D031,D017,0.163
61125,D031,D017,0.575
61126,D031,D017,0.517
61127,D031,D017,0.208
61128,D031,D017,0.353
61129,D031,D017,0.574
61130,D031,D017,0.155
61131,D031,D017,0.6
61132,D031,D017,0.102
61133,D031,D017,0.566
61134,D031,D017,0.474
61135,D031,D017,0.324
61136,D031,D017,0.271
61137,D031,D017,0.626
61138,D031,D017,0.189
61139,D031,D017,0.479
61140,D031,D018,0.176
61141,D031,D018,0.494
61142,D031,D018,0.638
61143,D031,D018,0.363
61144,D031,D018,0.149
61145,D031,D018,0.384
61146,D031,D018,0.469
61147,D031,D018,0.19
61148,D031,D018,0.668
61149,D031,D018,0.129
61150,D031,D018,0.172
61151,D031,D018,0.416
61152,D031,D018,0.274
61153,D031,D018,0.501
61154,D031,D018,0.602
